t,o,h,l,c,v
1761723900000,1114.07,1118.55,1113.0,1117.28,5854.308
1761724800000,1117.29,1120.16,1115.81,1117.15,7742.099
1761725700000,1117.15,1118.57,1115.93,1117.91,6625.439
1761726600000,1117.92,1118.35,1112.53,1113.79,8525.291
1761727500000,1113.79,1115.92,1113.0,1115.18,4891.55
1761728400000,1115.17,1116.64,1113.21,1113.42,5255.94
1761729300000,1113.42,1114.95,1112.18,1112.9,6605.94
1761730200000,1112.9,1115.76,1112.9,1115.3,6255.264
1761731100000,1115.31,1116.99,1115.01,1116.14,12351.551
1761732000000,1116.13,1116.95,1111.65,1111.79,28387.138
1761732900000,1111.79,1114.76,1111.31,1113.27,6930.705
1761733800000,1113.28,1119.31,1112.8,1113.36,8799.717
1761734700000,1113.36,1114.4,1110.68,1111.86,5644.081
1761735600000,1111.86,1116.36,1111.16,1114.98,3790.198
1761736500000,1114.98,1116.6,1114.26,1115.41,6188.162
1761737400000,1115.41,1116.65,1111.82,1111.87,13573.091
1761738300000,1111.88,1114.16,1111.88,1113.66,4324.976
1761739200000,1113.67,1114.83,1112.67,1114.31,2309.229
1761740100000,1114.32,1114.68,1110.95,1111.7,5742.971
1761741000000,1111.7,1112.98,1111.33,1112.89,2923.8
1761741900000,1112.9,1115.55,1112.39,1113.72,4433.907
1761742800000,1113.73,1117.0,1113.44,1116.44,3710.379
1761743700000,1116.44,1118.8,1115.3,1116.95,4249.919
1761744600000,1116.96,1117.15,1111.28,1112.28,6451.469
1761745500000,1112.28,1112.68,1108.75,1110.8,5592.324
1761746400000,1110.79,1111.6,1106.55,1109.43,4563.729
1761747300000,1109.44,1109.64,1102.69,1103.89,4740.202
1761748200000,1103.9,1109.54,1103.2,1108.64,3324.334
1761749100000,1108.64,1110.31,1105.77,1108.09,2111.254
1761750000000,1108.09,1109.5,1105.32,1105.33,2840.46
1761750900000,1105.33,1108.29,1104.23,1105.15,2870.162
1761751800000,1105.16,1106.59,1097.31,1100.12,7316.516
1761752700000,1100.11,1101.16,1096.0,1099.23,8274.199
1761753600000,1099.24,1099.47,1093.77,1096.02,5942.28
1761754500000,1096.01,1103.0,1095.0,1101.0,6348.132
1761755400000,1101.01,1102.44,1099.84,1101.82,3144.353
1761756300000,1101.82,1102.44,1099.04,1100.12,2581.386
1761757200000,1100.12,1104.67,1099.85,1102.92,3259.314
1761758100000,1102.92,1103.54,1101.03,1102.3,2033.026
1761759000000,1102.31,1110.8,1102.0,1109.05,5005.644
1761759900000,1109.06,1110.55,1107.06,1110.52,2002.129
1761760800000,1110.55,1113.82,1105.02,1106.14,13845.427
1761761700000,1106.15,1111.04,1105.8,1109.06,2719.717
1761762600000,1109.05,1114.16,1082.59,1090.83,35477.04
1761763500000,1090.81,1111.81,1089.61,1107.21,15852.044
1761764400000,1107.22,1113.52,1105.04,1111.55,7740.672
1761765300000,1111.56,1112.88,1107.89,1110.41,4109.2
1761766200000,1110.41,1110.6,1102.09,1104.09,4554.479
1761767100000,1104.09,1108.66,1104.09,1107.24,2175.638
1761768000000,1107.24,1110.9,1105.64,1109.51,4240.404
1761768900000,1109.51,1116.39,1108.95,1116.33,4183.41
1761769800000,1116.34,1117.0,1113.89,1115.83,2542.307
1761770700000,1115.84,1118.23,1115.41,1117.53,2256.152
1761771600000,1117.52,1117.53,1116.6,1116.61,197.336
1761772500000,1115.01,1118.16,1115.01,1116.76,1214.415
1761773400000,1116.76,1119.42,1116.29,1116.3,2413.553
1761774300000,1116.3,1118.1,1115.85,1116.29,951.805
1761775200000,1116.28,1116.75,1112.57,1115.05,3583.887
1761776100000,1115.06,1116.1,1112.64,1112.85,1337.653
1761777000000,1112.85,1114.27,1112.51,1113.36,763.908
1761777900000,1113.36,1115.86,1113.36,1114.25,1448.615
1761778800000,1114.24,1114.85,1110.32,1110.32,1697.745
1761779700000,1110.31,1112.52,1109.88,1109.88,2055.79
1761780600000,1109.89,1110.0,1103.4,1105.51,3988.01
1761781500000,1105.52,1107.82,1104.52,1107.7,2605.111
1761782400000,1107.7,1111.02,1104.47,1110.93,6639.533
1761783300000,1110.92,1111.39,1110.89,1111.39,256.911
1761784200000,1112.93,1114.01,1110.9,1112.55,3407.612
1761785100000,1112.55,1117.44,1112.24,1117.35,6679.087
1761786000000,1117.35,1120.15,1114.72,1118.82,6629.737
1761786900000,1118.83,1119.07,1116.25,1116.93,2192.287
1761787800000,1116.93,1120.0,1116.26,1118.52,3623.84
1761788700000,1118.52,1118.68,1114.14,1114.49,2445.096
1761789600000,1114.49,1115.27,1112.63,1115.26,2037.92
1761790500000,1115.27,1118.51,1115.27,1116.8,2459.455
1761791400000,1116.8,1118.22,1116.24,1116.96,1396.914
1761792300000,1116.96,1118.41,1115.88,1118.38,1473.622
1761793200000,1118.38,1118.57,1116.66,1118.06,1526.679
1761794100000,1118.07,1118.89,1117.03,1118.2,1100.324
1761795000000,1118.21,1118.5,1116.53,1117.96,1700.413
1761795900000,1117.96,1117.97,1117.87,1117.97,5.896
1761796800000,1118.97,1118.97,1109.93,1111.69,6377.983
1761797700000,1111.69,1112.03,1091.9,1098.69,17001.239
1761798600000,1098.69,1105.29,1090.0,1101.53,22036.809
1761799500000,1101.53,1106.94,1100.95,1101.84,8337.694
1761800400000,1101.84,1103.79,1100.34,1103.47,3679.306
1761801300000,1103.47,1105.51,1101.34,1103.65,3135.025
1761802200000,1103.64,1111.88,1103.0,1111.83,4814.952
1761803100000,1111.82,1115.0,1111.12,1112.71,4645.187
1761804000000,1112.7,1114.5,1110.46,1110.74,3763.425
1761804900000,1110.74,1111.74,1108.88,1111.6,2012.748
1761805800000,1111.61,1115.99,1111.02,1115.15,2666.323
1761806700000,1115.15,1115.74,1113.18,1113.18,1709.555
1761807600000,1113.19,1118.26,1112.29,1116.22,3430.951
1761808500000,1116.22,1118.21,1115.06,1116.1,3074.308
1761809400000,1116.1,1118.21,1115.38,1118.08,2489.22
1761810300000,1118.08,1118.63,1116.31,1118.24,2556.679
1761811200000,1118.25,1118.45,1114.58,1115.29,2801.253
1761812100000,1115.28,1115.8,1113.42,1113.83,2087.715
1761813000000,1113.83,1116.19,1113.54,1116.07,1557.295
1761813900000,1116.08,1116.22,1112.64,1113.19,1501.451
1761814800000,1113.18,1114.31,1110.12,1111.25,3676.78
1761815700000,1111.24,1112.21,1107.81,1111.5,3692.186
1761816600000,1111.49,1113.43,1110.08,1111.0,2204.977
1761817500000,1111.0,1112.4,1109.73,1109.82,2036.535
1761818400000,1109.82,1111.8,1108.36,1110.55,3536.837
1761819300000,1110.55,1129.55,1110.54,1124.86,25270.943
1761820200000,1124.86,1125.23,1119.42,1119.48,6886.461
1761821100000,1119.49,1123.79,1118.66,1121.49,4613.166
1761822000000,1121.5,1122.22,1118.0,1120.68,3606.656
1761822900000,1120.68,1120.89,1114.53,1114.8,7946.389
1761823800000,1114.8,1117.2,1113.18,1113.65,2546.165
1761824700000,1113.66,1115.33,1111.06,1111.56,3026.95
1761825600000,1111.56,1114.19,1109.35,1110.26,3226.269
1761826500000,1110.25,1110.26,1099.42,1103.68,9255.449
1761827400000,1103.68,1106.21,1093.57,1093.84,8736.844
1761828300000,1093.88,1099.37,1093.88,1098.8,8474.02
1761829200000,1098.8,1104.71,1097.16,1101.9,6653.2
1761830100000,1101.9,1102.55,1095.85,1096.7,5110.721
1761831000000,1096.71,1097.37,1082.6,1085.46,18095.697
1761831900000,1085.46,1093.36,1080.0,1080.61,11373.904
1761832800000,1080.6,1090.01,1080.6,1086.37,12481.881
1761833700000,1086.37,1087.03,1080.29,1082.18,6191.651
1761834600000,1082.19,1090.12,1080.59,1088.69,6083.234
1761835500000,1088.69,1090.58,1085.51,1088.93,4420.005
1761836400000,1088.92,1089.77,1081.6,1083.49,6081.638
1761837300000,1083.49,1084.07,1078.04,1083.26,7075.68
1761838200000,1083.26,1083.78,1077.0,1079.77,5973.527
1761839100000,1079.76,1080.19,1075.4,1077.13,5538.273
1761840000000,1077.13,1082.0,1071.35,1080.9,7620.997
1761840900000,1080.9,1084.25,1077.71,1083.25,4110.472
1761841800000,1083.25,1083.42,1082.84,1082.85,21.769
1761842700000,1077.03,1081.97,1077.03,1081.86,2882.515
1761843600000,1081.86,1082.09,1081.65,1081.65,99.443
1761844500000,1075.36,1075.5,1064.68,1067.19,13641.816
1761845400000,1067.19,1068.24,1062.56,1068.02,5952.254
1761846300000,1068.02,1069.35,1068.01,1069.05,136.369
1761847200000,1071.16,1071.25,1071.02,1071.07,13.764
1761848100000,1069.01,1071.13,1065.63,1067.82,2843.166
1761849000000,1067.82,1069.74,1067.82,1069.74,214.929
1761849900000,1064.45,1065.0,1064.08,1064.99,130.114
1761850800000,1066.13,1066.42,1064.59,1064.59,97.423
1761851700000,1064.7,1066.19,1064.7,1065.95,114.602
1761852600000,1065.36,1067.05,1065.36,1067.05,140.822
1761853500000,1061.91,1062.14,1061.04,1061.22,186.872
1761854400000,1061.76,1062.04,1061.47,1062.04,47.092
1761855300000,1054.21,1054.73,1054.01,1054.02,48.731
1761856200000,1058.33,1058.36,1057.97,1057.97,97.755
1761857100000,1058.47,1058.79,1058.38,1058.71,52.163
1761858000000,1065.19,1065.19,1064.4,1064.4,26.037
1761858900000,1064.56,1064.57,1064.56,1064.56,3.221
1761859800000,1066.11,1066.19,1066.0,1066.0,16.147
1761860700000,1066.95,1066.95,1066.71,1066.71,1.924
1761861600000,1070.66,1070.76,1070.64,1070.64,4.449
1761862500000,1066.08,1066.14,1066.08,1066.14,2.225
1761863400000,1067.81,1067.89,1067.8,1067.89,1.5
1761864300000,1067.98,1067.98,1067.98,1067.98,0.016
1761865200000,1069.89,1070.25,1069.89,1070.13,6.025
1761866100000,1067.79,1068.41,1067.78,1068.41,3.717
1761867000000,1072.56,1072.57,1072.24,1072.37,58.069
1761867900000,1073.13,1073.14,1073.13,1073.14,2.342
1761868800000,1079.06,1079.15,1079.06,1079.15,3.695
1761869700000,1080.33,1080.33,1080.18,1080.18,52.157
1761870600000,1076.8,1076.8,1076.79,1076.8,0.792
1761871500000,1080.49,1080.65,1080.49,1080.65,3.211
1761872400000,1081.8,1081.86,1081.49,1081.5,8.989
1761873300000,1086.62,1086.64,1086.38,1086.38,5.905
1761874200000,1087.51,1088.46,1087.51,1088.27,124.621
1761875100000,1083.93,1084.09,1083.93,1084.09,3.43
1761876000000,1085.5,1085.5,1085.23,1085.37,28.263
1761876900000,1080.12,1080.79,1080.12,1080.79,49.168
1761877800000,1081.48,1081.72,1081.47,1081.72,4.932
1761878700000,1077.37,1077.37,1077.2,1077.2,16.273
1761879600000,1078.3,1078.66,1078.3,1078.42,16.038
1761880500000,1083.47,1083.47,1083.46,1083.47,0.654
